id,img_path,label,len
THREES_97,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_97.png,이따금,1
THREES_98,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_98.png,이따금,1
THREES_99,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_99.png,이따금,1
THREES_100,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_100.png,이따금,1
THREES_101,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_101.png,이따금,1
THREES_102,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_102.png,이따금,1
THREES_103,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_103.png,이따금,1
THREES_104,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_104.png,이따금,1
THREES_105,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_105.png,적극적,1
THREES_106,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_106.png,적극적,1
THREES_107,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_107.png,적극적,1
THREES_108,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_108.png,적극적,1
THREES_109,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_109.png,적극적,1
THREES_110,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_110.png,적극적,1
THREES_111,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_111.png,적극적,1
THREES_112,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_112.png,적극적,1
THREES_113,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_113.png,적극적,1
THREES_114,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_114.png,적극적,1
THREES_115,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_115.png,적극적,1
THREES_116,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_116.png,적극적,1
THREES_117,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_117.png,적극적,1
THREES_118,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_118.png,적극적,1
THREES_119,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_119.png,찌르다,1
THREES_120,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_120.png,찌르다,1
THREES_121,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_121.png,찌르다,1
THREES_122,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_122.png,찌르다,1
THREES_123,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_123.png,찌르다,1
THREES_124,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_124.png,찌르다,1
THREES_125,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_125.png,찌르다,1
THREES_126,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_126.png,찌르다,1
THREES_127,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_127.png,찌르다,1
THREES_128,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_128.png,찌르다,1
THREES_129,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_129.png,찌르다,1
THREES_130,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_130.png,찌르다,1
THREES_131,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_131.png,찌르다,1
THREES_132,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_132.png,찌르다,1
THREES_133,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_133.png,찌르다,1
THREES_134,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_134.png,출발점,1
THREES_135,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_135.png,출발점,1
THREES_136,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_136.png,출발점,1
THREES_137,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_137.png,출발점,1
THREES_138,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_138.png,출발점,1
THREES_139,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_139.png,출발점,1
THREES_140,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_140.png,출발점,1
THREES_141,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_141.png,출발점,1
THREES_142,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_142.png,출발점,1
THREES_143,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_143.png,출발점,1
THREES_144,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_144.png,출발점,1
THREES_145,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_145.png,출발점,1
THREES_146,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_146.png,출발점,1
THREES_147,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_147.png,출발점,1
THREES_148,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_148.png,출발점,1
THREES_149,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_149.png,튀기다,1
THREES_150,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_150.png,튀기다,1
THREES_151,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_151.png,튀기다,1
THREES_152,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_152.png,튀기다,1
THREES_153,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_153.png,튀기다,1
THREES_154,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_154.png,튀기다,1
THREES_155,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_155.png,튀기다,1
THREES_156,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_156.png,튀기다,1
THREES_157,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_157.png,튀기다,1
THREES_158,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_158.png,튀기다,1
THREES_159,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_159.png,튀기다,1
THREES_160,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_160.png,튀기다,1
THREES_161,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_161.png,튀기다,1
THREES_162,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_162.png,튀기다,1
THREES_163,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_163.png,튀기다,1
THREES_164,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_164.png,여기다,1
THREES_165,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_165.png,여기다,1
THREES_166,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_166.png,여기다,1
THREES_167,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_167.png,여기다,1
THREES_168,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_168.png,여기다,1
THREES_169,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_169.png,여기다,1
THREES_170,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_170.png,여기다,1
THREES_171,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_171.png,여기다,1
THREES_172,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_172.png,여기다,1
THREES_173,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_173.png,여기다,1
THREES_174,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_174.png,여기다,1
THREES_175,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_175.png,여기다,1
THREES_176,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_176.png,가르침,1
THREES_177,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_177.png,가르침,1
THREES_178,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_178.png,가르침,1
THREES_179,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_179.png,가르침,1
THREES_180,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_180.png,가르침,1
THREES_181,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_181.png,가르침,1
THREES_182,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_182.png,가르침,1
THREES_183,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_183.png,가르침,1
THREES_184,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_184.png,가르침,1
THREES_185,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_185.png,가르침,1
THREES_186,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_186.png,가르침,1
THREES_187,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_187.png,가르침,1
THREES_188,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_188.png,영향력,1
THREES_189,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_189.png,영향력,1
THREES_190,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_190.png,영향력,1
THREES_191,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_191.png,영향력,1
THREES_192,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_192.png,영향력,1
THREES_193,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_193.png,영향력,1
THREES_194,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_194.png,영향력,1
THREES_195,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_195.png,영향력,1
THREES_196,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_196.png,영향력,1
THREES_197,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_197.png,영향력,1
THREES_198,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_198.png,영향력,1
THREES_199,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_199.png,영향력,1
THREES_200,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_200.png,영향력,1
THREES_201,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_201.png,영향력,1
THREES_202,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_202.png,영향력,1
THREES_203,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_203.png,제도적,1
THREES_204,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_204.png,제도적,1
THREES_205,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_205.png,제도적,1
THREES_206,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_206.png,제도적,1
THREES_207,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_207.png,제도적,1
THREES_208,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_208.png,제도적,1
THREES_209,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_209.png,제도적,1
THREES_210,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_210.png,제도적,1
THREES_211,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_211.png,제도적,1
THREES_212,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_212.png,제도적,1
THREES_213,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_213.png,제도적,1
THREES_214,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_214.png,제도적,1
THREES_215,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_215.png,제도적,1
THREES_216,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_216.png,제도적,1
THREES_217,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_217.png,제도적,1
THREES_218,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_218.png,지하철,1
THREES_219,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_219.png,지하철,1
THREES_220,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_220.png,지하철,1
THREES_221,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_221.png,지하철,1
THREES_222,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_222.png,지하철,1
THREES_223,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_223.png,지하철,1
THREES_224,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_224.png,지하철,1
THREES_225,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_225.png,지하철,1
THREES_226,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_226.png,지하철,1
THREES_227,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_227.png,지하철,1
THREES_228,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_228.png,지하철,1
THREES_229,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_229.png,지하철,1
THREES_230,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_230.png,지하철,1
THREES_231,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_231.png,괜찮다,1
THREES_232,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_232.png,괜찮다,1
THREES_233,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_233.png,괜찮다,1
THREES_234,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_234.png,괜찮다,1
THREES_235,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_235.png,괜찮다,1
THREES_236,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_236.png,괜찮다,1
THREES_237,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_237.png,괜찮다,1
THREES_238,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_238.png,괜찮다,1
THREES_239,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_239.png,괜찮다,1
THREES_240,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_240.png,괜찮다,1
THREES_241,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_241.png,괜찮다,1
THREES_242,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_242.png,괜찮다,1
THREES_243,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_243.png,괜찮다,1
THREES_244,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_244.png,괜찮다,1
THREES_245,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_245.png,괜찮다,1
THREES_246,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_246.png,철학적,1
THREES_247,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_247.png,철학적,1
THREES_248,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_248.png,철학적,1
THREES_249,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_249.png,철학적,1
THREES_250,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_250.png,철학적,1
THREES_251,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_251.png,철학적,1
THREES_252,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_252.png,철학적,1
THREES_253,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_253.png,철학적,1
THREES_254,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_254.png,철학적,1
THREES_255,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_255.png,철학적,1
THREES_256,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_256.png,철학적,1
THREES_257,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_257.png,철학적,1
THREES_258,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_258.png,인하다,1
THREES_259,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_259.png,인하다,1
THREES_260,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_260.png,인하다,1
THREES_261,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_261.png,인하다,1
THREES_262,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_262.png,인하다,1
THREES_263,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_263.png,인하다,1
THREES_264,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_264.png,인하다,1
THREES_265,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_265.png,인하다,1
THREES_266,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_266.png,인하다,1
THREES_267,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_267.png,인하다,1
THREES_268,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_268.png,인하다,1
THREES_269,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_269.png,인하다,1
THREES_270,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_270.png,인하다,1
THREES_271,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_271.png,인하다,1
THREES_272,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_272.png,인하다,1
THREES_273,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_273.png,새우다,1
THREES_274,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_274.png,새우다,1
THREES_275,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_275.png,새우다,1
THREES_276,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_276.png,새우다,1
THREES_277,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_277.png,새우다,1
THREES_278,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_278.png,새우다,1
THREES_279,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_279.png,새우다,1
THREES_280,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_280.png,새우다,1
THREES_281,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_281.png,새우다,1
THREES_282,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_282.png,새우다,1
THREES_283,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_283.png,새우다,1
THREES_284,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_284.png,새우다,1
THREES_285,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_285.png,새우다,1
THREES_286,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_286.png,새우다,1
THREES_287,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_287.png,새우다,1
THREES_288,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_288.png,콘서트,1
THREES_289,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_289.png,콘서트,1
THREES_290,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_290.png,콘서트,1
THREES_291,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_291.png,콘서트,1
THREES_292,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_292.png,콘서트,1
THREES_293,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_293.png,콘서트,1
THREES_294,/home/gyuseonglee/workspace/2301_OCR/data/threes/THREES_294.png,콘서트,1
